PacketSize,Hour,Minute,Second,IsTCP,IsUDP,IsICMP,Direction
0.3800370945389449,-0.07154947565200391,0.5281373000262696,-1.43651362321881,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-2.8552197348231205,-1.7468542714062443,-1.571129502102378,0.022534182781561395,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.8997996671249817,-0.350766941611044,-0.054992367231687996,-0.5027230273785723,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-0.5852362545494091,-0.350766941611044,0.5281373000262696,-0.32763729065852776,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-0.2528710720794264,-0.350766941611044,0.7613891669294527,0.022534182781561395,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.33760749677681945,-0.350766941611044,-0.8130609346670329,-1.3781517109787953,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.6027924827901036,-0.07154947565200391,1.0529540005584315,-0.44436111513855747,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.256284101066079,-0.350766941611044,1.5194577343647975,-0.09418964169846833,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.6982590777548858,0.20766799030703614,-1.3378776351991948,-1.3197897987387803,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-1.1156062265759772,1.3245378541431965,0.35319839984888235,-0.5027230273785723,-3.896123109053265,-0.24092645089147513,11.958260743101398,-0.05902813361009552
-0.3554092666712296,-0.07154947565200391,-1.6294424688281735,1.364858164301903,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-0.015972484574225957,-0.07154947565200391,0.5281373000262696,0.8396009541417695,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
1.0235526605978476,4.116712513733597,-1.1046257682960117,-1.3197897987387803,-3.896123109053265,4.150644299535413,-0.08362420100070907,-0.05902813361009552
0.5709702844685095,-0.07154947565200391,0.0033205994941077634,-0.9112564130586763,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.10424470908512949,-0.350766941611044,-0.9879998348444202,0.6645152174217248,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.49671848838478994,-0.07154947565200391,0.17825949967149504,0.19761991950160598,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.14313850703374448,-0.07154947565200391,0.0033205994941077634,1.1897724275818586,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.1891039046093804,-0.350766941611044,-0.6964350012154413,-0.5610849396185872,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.7937256727196681,-0.07154947565200391,-0.5214961010380541,0.13925800726159113,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.24921250143905813,-0.350766941611044,0.0033205994941077634,1.7150296377419925,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.6346146811116976,-0.350766941611044,1.2862058674616146,1.423220076541918,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-0.10436747991198732,-0.350766941611044,0.8197021336552485,-0.5610849396185872,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-0.5569498560413254,-0.350766941611044,-1.046312801570216,-0.035827729458453465,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.49318268857127945,-0.07154947565200391,0.6447632334778611,-0.6778087640986169,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-1.9429833829374235,-1.4676368054472042,-1.1046257682960117,-0.44436111513855747,-3.896123109053265,4.150644299535413,-0.08362420100070907,16.941074346097416
-0.4544116614495223,-0.629984407570084,-0.9296868681186244,0.7228771296617398,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.9210144660060444,-0.629984407570084,-0.28824423413487105,-1.2614278864987656,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.645222080552229,-0.07154947565200391,-0.6964350012154413,1.4815819887819328,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-0.3448018672306982,-0.350766941611044,1.5777707010905933,1.6566677255019775,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-0.03365148364177823,-0.350766941611044,1.1112669672842272,0.8396009541417695,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-2.473353354963992,0.7661029222251162,1.2862058674616146,0.43106756846166544,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
1.1473056540707136,2.1621902520203164,0.29488543312308657,-0.619446851858602,-3.896123109053265,4.150644299535413,-0.08362420100070907,-0.05902813361009552
-0.1680118765551755,-0.350766941611044,-1.3378776351991948,0.7812390419017546,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-2.8976493325852464,-1.4676368054472042,-0.6381220344896457,-1.2030659742587506,-3.896123109053265,4.150644299535413,-0.08362420100070907,-0.05902813361009552
0.4648962900631958,0.20766799030703614,-0.9879998348444202,1.6566677255019775,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.21385450330395359,-0.07154947565200391,-1.6877554355539692,0.60615330518171,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.1360669074067236,-0.07154947565200391,-1.3378776351991948,1.2481343398218734,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-0.37308826573878184,-0.07154947565200391,0.46982433330047385,1.5399439010219478,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-1.83690938853211,2.4414077179793567,0.6447632334778611,0.8396009541417695,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-1.2711814183704373,1.0453203881841564,-0.9879998348444202,-0.9112564130586763,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.3658938952849031,-0.629984407570084,-0.11330533395748375,-0.5610849396185872,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.49671848838478994,-0.350766941611044,0.5864502667520654,-1.2614278864987656,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
1.136698254630182,0.20766799030703614,-0.054992367231687996,1.1314105153418437,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.4083234930470286,0.20766799030703614,-1.3961906019249906,-1.2614278864987656,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
1.11901925556263,-0.07154947565200391,-0.8130609346670329,0.7812390419017546,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.5108616876388318,-0.07154947565200391,0.23657246639729082,1.423220076541918,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
1.080125457614015,-0.350766941611044,1.4611447676390017,0.5477913929416951,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-0.0018292853201841387,0.20766799030703614,0.8197021336552485,-1.086342149778721,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-0.4438042620089909,-0.07154947565200391,0.7030762002036569,0.7228771296617398,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.6982590777548858,-0.07154947565200391,1.7527096012679806,0.3727056562216506,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.29517789901469405,-0.350766941611044,-1.4545035686507863,1.1314105153418437,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.6735084790603126,-0.629984407570084,1.4028318009132061,1.364858164301903,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-3.700275890252119,-1.7468542714062443,-0.9296868681186244,0.7228771296617398,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.6805800786873335,-0.07154947565200391,1.3445188341874104,1.1897724275818586,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.7300812760764799,-0.07154947565200391,0.17825949967149504,0.022534182781561395,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-0.2988364696550623,-0.350766941611044,-1.6294424688281735,1.423220076541918,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.8856564678709399,0.20766799030703614,-1.5128165353765821,-1.0279802375387062,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-0.26347847151995774,-0.07154947565200391,1.2862058674616146,-0.5027230273785723,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.9104070665655131,-0.07154947565200391,1.4028318009132061,1.1314105153418437,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.5957208831630826,0.20766799030703614,-0.8130609346670329,0.4894294807016803,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-0.2917648700280414,-0.07154947565200391,1.4028318009132061,1.3064962520618884,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.715938076822438,0.20766799030703614,-0.40487016758646255,1.1314105153418437,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.41539509267404945,-0.07154947565200391,1.2278929007358188,1.1897724275818586,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.956372464141149,0.20766799030703614,-1.4545035686507863,1.6566677255019775,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.8821206680574294,-0.07154947565200391,-0.4631831343122583,-0.9696183252986913,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-0.8115274426140782,-1.4676368054472042,0.17825949967149504,0.4894294807016803,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-0.8079916428005677,1.6037553201022365,1.1112669672842272,0.6645152174217248,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.49671848838478994,4.395929979692637,-0.054992367231687996,0.4894294807016803,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-0.34126606741718774,-0.07154947565200391,-0.3465572008606668,0.4894294807016803,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-3.8240288837249854,0.7661029222251162,-0.5214961010380541,-1.2030659742587506,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.8043330721601994,0.20766799030703614,-0.22993126740907527,1.1897724275818586,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
-0.4155178635009073,0.20766799030703614,-0.054992367231687996,0.4894294807016803,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
1.0695180581734836,-0.350766941611044,0.6447632334778611,0.3143437439816357,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.1183879083391713,0.20766799030703614,1.1112669672842272,-1.3781517109787953,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
0.6098640824171244,-0.07154947565200391,0.4115113665746781,0.7812390419017546,0.2566654009664993,-0.24092645089147513,-0.08362420100070907,-0.05902813361009552
