PC1,PC2,PC3,PC4
-0.316825880247464,0.5146725604935338,-1.101688889001177,-0.4349678867507662
-0.4661174633019131,0.1322589118984403,0.21108420753981572,-1.9558220005980647
-0.29380467170327856,-0.4414718920543375,0.32349436526594827,0.7786582390477508
-0.7199758141499774,0.2562518631833883,0.16926049855079178,1.628152433725696
-0.4275961714699292,0.2644616271054782,-0.3713826580695242,-0.49843260529861777
-0.32720628075845126,-0.07532894923594488,-0.41511695144138394,1.8962735773007995
-0.49536938719883167,0.3777329914089866,-0.4865340375564679,0.17382378363261972
-0.5517732284739595,0.14377639954470378,-0.10928889832141121,1.5905790722316107
-0.5487947446914624,0.7279491480956715,-0.8656330542655953,-0.40528499051025174
-0.5998786371182792,0.07974767195907316,0.5691067300008681,-1.048361884293965
-0.5780549146223587,0.26743319221027345,0.009249841779956913,0.6904474094560856
0.4466390697998458,-0.9172235542957536,-1.1709595670859576,1.177377430432856
1.0272208319114422,-1.3552634931044931,-2.0535194556893765,-0.3666305480433349
-0.23163358200362838,0.0024260805976942207,-0.5314813863836179,0.04020825353245494
1.2491576847640682,-1.7032301906580636,-1.7151620221049257,-0.6615596807616371
-0.5319506401584336,0.3905428457436156,-0.42966026897420123,0.33450900637965564
-0.12084849846644873,-0.16360937844647977,-0.6122413549864564,0.251737999758149
-0.8248301428389585,0.3430593442598918,0.5109625108082954,0.5700013293010362
-0.29829372582567787,-0.5852672173872625,0.6859383760088346,0.058344820594005545
-0.5783512199672598,0.24103833957836188,-0.05969078765523577,0.6784006084164764
-0.2950619660841116,0.4229397962694169,-1.0509792867976253,-0.4164584236003732
-0.5281367698721515,0.0866866452267068,-0.10886663421383798,1.94616371168718
-0.28547743103410167,0.11827608931751728,-0.5945722666021239,0.25832772732152137
-0.16173658008646932,-0.47195836586219875,0.18700376485682435,-0.40418509802418595
-0.21960884636826167,0.08331622389187608,-0.5602409429678236,-0.7481146245685802
-0.7903421152388794,0.08766745766653156,0.7559799746480839,1.4155824402777455
-0.17839215912807563,-0.26992780128813687,-0.45820242449509796,1.5089743349477118
-0.28790300537815533,-0.38200452913026817,0.514337229913198,-1.1734823529699938
-0.22837734584112296,0.19966821521205125,-0.8343362547483638,-0.3292566303845484
-0.7151220227059424,0.7460588090641611,-0.42868823892719315,-0.18862331032395463
-0.5032064842361791,0.026019856182076438,0.007369717878432427,1.4511725369936779
6.884347275706182,13.566357898930027,3.6052869342750578,2.3361532060588877
-0.6428350891324988,0.3938812679484525,-0.06502488970138545,0.46532635287542906
-0.43684052230823767,-0.3691729170905582,0.7223549617510839,0.06396325923991375
-0.504500263693097,-0.24391684130442046,0.5669879022327279,0.8507724881911202
-0.44290263012145714,-0.06721219069274154,0.441928341006384,-1.5892327082449875
-0.5704428930155777,-0.016592848597909916,0.30903207254824877,1.405165660774811
-0.3755049394366353,-0.039504272983869215,-0.18859583023847595,1.1054780010196639
6.435174558780916,-0.413303426794536,-0.857592510822279,-0.5430730454927007
-0.5114754770831783,0.05490183239721343,0.1305982543024761,0.2175848368888558
2.082080539551035,-2.4346905084464763,-3.301772843473552,0.31004214076652664
0.43426222240971213,-0.526012246870174,-1.5867382560074819,1.1118482610378035
-0.407531286160961,0.1744871231613762,-0.3072838606021525,0.038983715538295154
-0.4132502572672046,0.24715553318801817,-0.41354846797321676,-0.0060137736238391245
-0.45203940175132473,-0.05811704068027934,0.4396226878570882,-1.5120716940321486
-0.6321695153100282,0.45694778664658,-0.016397556970180877,-0.8767468264502675
-0.388167440231204,-0.043953088949000574,0.2832870766812892,-1.6966079473070097
1.6791981068970327,-2.237033729306156,-2.265782844020472,-1.093258376964131
-0.3582267126047124,-0.622018888006399,0.9240280774633047,0.2110270041228092
-0.3552706466554208,0.17986099295837538,-0.6146724914975024,0.80310249214699
-0.3536817749023456,-0.3171061425125048,0.19775058493112843,1.3995225687228214
-0.09336182422623023,-0.09198405658146186,-0.7265782062374327,-0.3272694056754528
-0.06181214411490839,0.14680045154578894,-1.1936389666426526,-0.6461362928239001
-0.4588114247521842,0.010149589210610172,-0.1469853676409548,2.3809096962399177
-0.2031458815302093,-0.010881271706871197,-0.6364550013840153,0.3290122805919954
-0.2437481803578911,0.16511114832452103,-0.8958987807906359,0.7129444247824033
-0.37420226674258394,-0.3745717261154893,0.3686217932869269,1.1972572930027932
-0.0808557642694667,-0.4748653820782028,-0.09656174590336006,-0.20947514763269948
-0.8529337550641055,0.002661083676153513,1.2752574813631807,0.2579827626815606
-0.5964079035389727,0.0051837878133392185,0.7157383513875957,-1.0449056573092084
-0.6185217395104655,0.4741929106409801,-0.06038898754989404,-0.892241746795346
4.249522813994524,1.8855186208142982,1.2505853441164183,2.391205316037989
-0.7743956476530937,0.38866700712323965,0.4797285105723592,-0.6477180353452135
-0.5388524447221842,0.4890177270267713,-0.37287967020553114,-0.9887704235042309
-0.706122806802164,0.159919735697298,0.3425748085180935,1.5215398813786098
-0.17207754696807606,-0.038108295916421134,-0.9133816221543504,1.6464581208925464
-0.7135611873789475,-0.25047441016374145,1.3579842699984086,-0.090795967058908
-0.5284940194282632,-0.3528114539571678,0.9964287602633377,-0.17583279352863324
-0.3622756075976687,-0.5301390291694612,0.7588531480114252,0.43623546565489607
-0.7679833831532845,-0.13582043319403403,1.3378983264300262,-0.11611703107669513
-0.6350555868012056,0.0752243709419459,0.6405706915952124,-0.5152911885109397
-0.6215788265615257,0.3658551303748048,0.22705084238333878,-1.7142364586255128
-0.7089444984861224,0.3005823099937313,0.3512994437122912,-0.1931075446437756
-0.2756922706250095,0.2570197041021799,-0.8415715981593725,-0.07283748607258425
-0.5622638986694533,0.31582601800939053,-0.231951467057438,0.6285346118290266
-0.5924219101346088,0.15517227681959306,0.07960701164474612,1.0199462236273926
-0.4281715716314865,-0.2569825812355111,0.5803153596721895,-0.4562038214705426
-0.6555906553345113,0.2687231937834136,0.1015726833097005,0.754835829207653
-0.3299379224223104,0.25002179093667815,-0.8363221792159268,0.7977671315290017
-0.4735499923783619,0.18413625643641923,0.08377185113025333,-1.4604962015866847
-0.16466713598332403,-0.08076233535369012,-0.36646096610717666,-1.2616535376009403
-0.32533003555410483,0.03955245637425002,-0.0858611302143812,-1.7547735092913013
-0.4822358151853525,0.3516670585143939,-0.22653103399159408,-1.2392421960047024
5.316424226525205,0.4699845168630924,1.0152208623820764,-0.29503447695216256
-0.2879340339927989,0.32194266637259195,-0.8570972602651015,-0.4783194978882771
-0.20745100103553046,-0.2325388718406498,0.031809064179478694,-1.2809584451341356
1.053440424626153,-1.116486013702881,-2.6314767588160604,0.6901275888754447
-0.3764932834620798,-0.3235492533166263,0.6475656805650516,-0.9134685460390352
-0.4718885958515505,0.2333184994211758,-0.39073866389806855,0.9103387799676238
-0.7966813911210212,0.23854945443994055,0.6002031918255861,0.6722060206560356
-0.20427980578110597,-0.5139880854101148,0.19616638281077814,0.7692810175282286
-0.6779543985031135,0.3764628964957329,0.24393057674514143,-0.7777590733436667
-0.5986804058071805,-0.1705315341629647,0.784836755138425,0.3717739472008944
-0.24573188444641542,0.40975832611904583,-1.1502740794122879,-0.5382571336442367
6.374038165648241,-0.22476588392821084,-1.2883432497517981,2.0205363850831537
-0.7630577220226263,0.5721245953329227,-0.1900866745476932,1.2702600826326886
-0.4699156338792142,-0.20760287848212938,0.31944719884036193,1.5119933640593248
-0.3052048458062149,-0.46480120706725453,0.5966645224787412,-0.30644653631782565
-0.7645890049826151,0.5102076516695843,0.08266662002624191,0.2917616528547547
4.355725842864918,1.0917451062401273,2.5766233066229924,0.9237132477728115
-0.6501418798948222,0.3252553887972122,0.06063603800330558,0.4308352876454562
-0.47575032521843735,0.01807518979320147,0.42479870403558273,-1.8413891495656967
-0.5825138241827088,0.16618384224860316,-0.036975495454731694,1.7394778194807206
-0.5044316979053733,-0.45177707564579167,1.0486791674975442,0.16781951977182996
4.325866084720191,2.031239844894634,1.2122234489525026,-0.35971423998649227
-0.157934689343584,-0.3523393482804445,-0.01919240305514399,-0.5211090938832901
-0.46991811464660005,-0.1973581534348785,0.6385221729962058,-0.7314172308314668
-0.7225393432009919,-0.26455132861646097,1.4074400191451881,-0.0804469410147717
-0.3878367528245242,-0.1592694765896462,0.22580837062453557,0.08385500895338352
-0.345334665972387,-0.4210898374217983,0.5545932244496933,0.04124763788417159
-0.5260542885998055,-0.2767568930792206,0.8066112667255732,0.26190135655269164
-0.3731820517141799,-0.0381992685789418,-0.27610936925548313,1.5928573055987174
-0.8459211918021471,-0.22833400576118884,1.645010718339913,0.40282602724675154
-0.31733018627666526,-0.49839033944920824,0.6880576921885018,-0.2832573394028167
-0.42905640984579785,-0.4253116464023609,0.8255454968580712,0.055077544319144744
-0.36328547949075646,-0.11371593659489107,0.30808637622014046,-1.373931072970445
1.9354908282008036,-2.3284741187910516,-2.8053387991003715,-0.8805408089883542
-0.6975228724132333,0.490502647197427,-0.07315856289215011,1.0142900375231072
-0.5178065431357433,-0.13368625437197248,0.685770747669427,-0.7255774344886868
-0.38285811303192624,-0.2727266948916123,0.3854047868389928,0.11642194299506513
0.28718534824336767,-0.5123701314679076,-1.2793401021961341,0.655166580227399
-0.3366066958611693,0.16998448935642038,-0.6272521615315537,0.8039353454302157
-0.3435059720802876,-0.015299086620805497,-0.21411426457973473,0.2730906474854933
5.952389920680893,0.32978619726189107,-1.072588746619747,1.343116516720145
-0.210018784872088,-0.4793651082126528,0.31353159035203365,-0.3893021888726126
-0.3082583767941127,-0.08211076544584194,-0.0010907360373346032,-0.7920849692661907
-0.6189775313719494,0.308240816652575,0.2361292629885515,-1.0291959280021576
-0.5011297127692215,0.31183330704333756,-0.19452821883592422,-0.36077228216277574
-0.40405589487326116,0.08892767449721585,-0.08762501306604312,-0.43680409396297587
-0.649533369332107,0.6890290265904271,-0.4783898339328682,-0.1272592567379006
-0.04137554198928439,-0.6402114611983154,-0.025201970309410186,-0.26229380176815653
-0.1608686159733871,-0.43365953321820516,0.2509897097148882,-1.2428285860181507
-0.42572741600209596,0.0630781408958215,-0.15035893533991057,0.4811569287526863
1.0646000648620642,-1.1368351550013398,-2.4921867419085117,1.3287412885621626
-0.41718462384813326,0.12251004931470143,-0.33614903519681105,0.969123075512014
0.2913203382123897,-0.3540686963139075,-1.2985873174806022,-1.354370680300258
-0.4147685046448226,-0.0569953123109888,-0.09257389771193993,1.407891092424457
-0.8633480659089835,0.27362147404324466,1.03134110192829,-1.0515860605161083
-0.5714854094949031,0.04749736298081179,0.6733612101988581,-1.8468763905511116
-0.5270065697288177,-0.009466509182990395,0.6794622966921662,-1.901894488198947
-0.15171689501903513,-0.24694370633660256,0.07850952083025452,-1.8197223939464149
-0.8248752843027384,0.3782161242077028,0.4189854284808072,0.751366157489708
-0.1878216627538688,0.11408097819596809,-0.7404368135926827,-0.6888831307416508
-0.1681488465572678,-0.35722229600080346,0.0903925182438453,-0.9642351493685085
-0.2605903943475871,-0.19897204217729234,0.05559004199455017,-0.4050048451321771
-0.7717855068036301,-0.00043772500397679456,0.9302104667182778,0.9796776014103407
0.35645246676894876,-0.44775414394327284,-1.371530896732386,0.3014009130184021
-0.3538319420601635,0.3408482280059061,-0.8138532212858457,0.37302520973517256
-0.6165386885380647,0.3112858074928803,-0.21067493021571176,1.8161468114876564
-0.18646900555743062,-0.24862681296057007,-0.07976312630568583,-0.785607477109525
-0.3518235266722507,-0.5600141841468748,0.7269103301565493,0.7791435388870601
-0.92717830230453,0.43504962958689497,0.6663097975819295,0.5667592220394064
-0.7455238569604133,0.43140541238624863,0.2725176818817616,-0.35367950076980426
-0.4394701324376114,0.12714214131546958,-0.36334889556455546,1.338625541961136
-0.044738961530032574,0.10612646490094695,-1.1214276134478502,-0.9489153843192462
-0.4982137335654344,0.1716016829792812,-0.3509327045132336,1.9690884508526005
-0.46166959559925985,0.24571788906442782,-0.4888446037629521,1.3463260252905112
-0.5714080436535494,0.19141181290346296,0.15946516942069944,-0.10804934281077112
-0.2217967299080413,-0.19672077148187045,0.01242662936789528,-1.3012720504852187
-0.6509613337821655,0.3145646211957981,0.026538900983384885,0.9239159529330514
-0.8107219174695188,0.5152609977242713,0.243480055839518,0.21221655367674233
-0.015854089648724506,-0.7766341343407211,0.15657367513257428,0.2581015360549615
-0.4684920922590989,0.3326067361149927,-0.4061833038462441,-0.010359398677726898
-0.371079325607657,0.20090364108425626,-0.4934943940940511,0.100208125226614
-0.70004801283921,0.3084840957088978,-0.05459096217247615,2.080498828449562
-0.7255958227421857,0.22863591913994705,0.6625502487822102,-0.8802037426738694
-0.8442816765175938,0.3945725574642228,0.6808753920835436,-0.5610973931573693
-0.6740048689470426,0.1218860008194582,0.6929809168669985,-0.6606204421542858
-0.6190589666686324,0.4568153285990888,-0.2679799353704071,0.3043378815831897
-0.5734666308450523,0.6916511861839646,-0.661647631823326,-0.826218307011156
-0.3127761680359619,-0.3702183676762337,0.2555091935760599,0.8971717417772681
5.524603464149941,-6.596715877856796,6.50050606429299,-1.2293387957592565
1.0174278799104473,-1.3910267436770527,-1.9651336174131364,-0.34244489319763116
-0.6097405751156612,0.07858300460249844,0.3850240893485398,0.13709310219946008
4.734771475984717,0.7987580426080553,2.009816556288423,0.6044320849359504
-0.9218873215121396,0.541245564644803,0.24251776461543917,1.9238168528576414
4.717190223569787,1.1396283752338598,1.6266355500663523,-0.7840956879158033
-0.0141964113165083,-0.0974577481012697,-0.9816622325290141,-0.693505804113211
-0.46695025645511473,-0.2472168674659647,0.44991822066769455,1.0886826849598414
6.948995709988344,-1.0997099140215534,-1.1970795409619606,-0.9109970488180429
-1.181709218611249,1.0136848678039432,0.64169299151197,-0.7013259149810906
-0.5308350186791567,0.13560272732249173,0.4103580145351809,-2.069605947143654
-0.26096919102814486,-0.25803369912568447,-0.03869125881461112,0.2526575687539591
-0.41026758553321313,0.5108334278524254,-0.8015163145260769,-0.5802786937474752
-0.39304463674238027,-0.04102494976436891,0.4041700439134713,-1.949122973695332
-0.001590294150239485,-0.37983164923614526,-0.7955878648203266,2.392889082378682
-0.24658085100747595,-0.4550014926277716,0.4778695293859995,-0.7292774330985978
-0.6441166541675702,-0.14478100295264043,0.8739085557042705,0.643083415687373
1.0700401484082356,-2.0731793613228877,-0.8596532280273801,-0.5713109425257569
7.898962684315812,12.8834052341865,1.986261589327853,1.1880648655911565
-0.41425678359711426,-0.413190900830623,0.6840652115440049,0.5336025097501043
-0.22148392112233908,-0.0773196992097408,-0.104752333810306,-1.906073579888724
-0.0933799396966467,-0.4217676118086322,0.12295464750677916,-1.7905613488630288
-0.3868420439065784,-0.19647018961462462,0.15012536951755737,0.8017460672534904
-0.528212008320734,-0.1942162824098674,0.8832579037752418,-1.0927911515541566
-0.6919951121528142,0.22491106288286594,0.7103142547190371,-1.738302813722461
-0.29623642363863045,-0.19224344024718995,-0.15118146187524303,1.148457920914328
-0.2893910869659328,0.08617360186970292,-0.42226770435626315,-0.5326635220361043
-0.5017078266056251,0.05563554952141114,0.4623607454379161,-1.58308345659756
-0.4573291411745272,0.035440346966126225,0.323097949123312,-1.7331995038670858
1.026982173272926,-1.6009603320298251,-1.6893632246733565,1.4365001080733328
-0.5161398357844154,-0.177239650552067,0.6889487000779563,-0.29117348927676856
8.483611502497038,12.000003889098986,1.8563346180157843,-0.5972845412569773
-0.8229236153195956,0.7925124638957913,-0.3054315329965455,0.6113791604626405
-0.6435277506377326,0.03417722246493622,0.43664129965264425,1.063965701505469
6.077229609182293,-0.0798791379942256,-0.5541911390007316,1.3231835678738013
-0.8520704466884272,0.46170685129445166,0.5046576308271751,-0.07296764175057263
-0.767753251033453,-0.06759817167970429,1.2569269365931321,-0.5233145718781504
-1.2555971257764176,0.8742951144200973,0.7213380827944416,1.6787600923456942
-0.3192097294669435,0.18998404932067717,-0.5141463080080143,-0.43296893776162826
-0.22640833891282044,-0.17576003457650552,0.12135732622245962,-2.1280718255390054
-0.7426861123357504,0.3942813990337438,0.2856709500076375,0.07408386324513015
-0.1888865990373891,-0.01387304826738208,-0.396905519714008,-1.3814346783773344
0.526766734342479,-0.8839674629391906,-1.5097374990025876,0.5877108509941238
0.1576832431032866,-0.4903467633163144,-0.699610522113472,-1.605891838916574
-0.08016352100190718,0.12132838273580676,-1.1505637181658313,-0.3013490859585038
1.9627441888604347,-1.9595725265335577,-3.599722799985071,-0.3875984057033017
-0.713208547953982,-0.07349447867457122,0.8550939217108438,1.0594687116913046
-0.24746397612471108,0.29567342473370484,-0.8741247576150148,-0.9544603783540636
-0.36497944771389734,0.14002815007611738,-0.48892697063911766,0.7867433427460108
5.3620072791944215,0.9527688815116014,-0.28483456521151324,0.7096985492941192
-0.1080509246841663,0.018376715464424865,-0.7724481128016806,-1.0053598997971762
-0.37346717744841684,0.21522199023927907,-0.3358763672074882,-0.8472868420787788
-0.6934899808127455,0.43132186565930825,-0.01598783366603894,0.6534388221226486
-0.4068765800664814,0.27459392681389605,-0.47154260795114017,-0.06510010944993622
-0.49850393721672764,0.2627568551905423,-0.27450414227837355,0.48650470288956255
-0.03537081838213501,-0.04474447134874996,-0.9788515525910263,-0.3257931654260476
-0.39794841268880204,-0.5031915576202234,0.898662717629862,0.056156408705322625
-0.24728092950220612,0.1448015798952095,-0.8252914024609058,0.5634909037820405
-0.6876997282729428,0.29529814092811124,0.10521852319302656,1.3084723482041565
-0.33287903707612826,0.05370425732184683,-0.23396602153373713,-0.26559210313480003
-0.7542691689587695,-0.1894470658270817,1.2973696639042083,0.48556289565993227
-0.8433401355337801,0.34075934391509105,0.5022763569890408,0.9816005243351351
-0.5810099205906979,0.4662973684202508,-0.4539352547336022,0.8190946102431153
-0.4920523788114946,0.06034388543819664,0.2952474353072827,-1.2140226743278801
-0.4041465999804734,-0.4237717871884266,0.6992021778599155,0.3757928785669948
-0.3198690456925698,-0.17264092202654682,0.2525174855305842,-1.3006169392389968
5.389872329906534,0.9101942091996259,-0.09566732931708158,-0.048654906797188
-0.8349572005568281,0.22360999809483928,0.8050416265363299,0.40044883827986777
-0.2949700235496905,0.315889839747616,-0.8550061109344738,-0.1500236692986539
-0.43352987684241273,0.04443504075226562,-0.01790064432640296,0.005621337113810924
-0.41688274447982204,-0.38262645541914664,0.8255893797017297,-0.7857797016259302
-0.6000953134470767,-0.05744684026553906,0.489076609188857,1.2729225891052898
-0.1402677621612529,-0.616290038040695,0.3887892447668253,-0.43859375679867596
-0.2105918683686814,-0.2997830469144891,0.15879272210001602,-1.1181979000702278
-0.6114895865014429,0.5177329733633104,-0.46660134839392264,0.872952645312788
-0.4943806269067023,0.015536881955372752,-0.008801196206866356,1.6575558733112796
-0.5129074917317634,0.2929580195435945,-0.46982983722686333,1.7702419932169042
-0.6214149687342242,-0.2063218461698211,0.9299785963304363,0.27592624340780847
-0.28115012660303507,0.3772282828093008,-1.0943639467727124,0.25922953890954076
-0.18773963920412184,0.24699986360019344,-1.18130562822146,0.5706998805126624
-0.28785957109848365,-0.10691118023877008,-0.08113697130648143,-0.5330357288861014
-0.5499523301157415,-0.1669552263539581,0.4865072578575295,1.4585444291329228
-0.3018891224233332,0.11107283738252925,-0.279786643785611,-1.3223488581583873
-0.6563828463790524,0.45759310614696397,0.09975237149582057,-1.3187128193573225
-0.7040006609639667,0.15557468083893672,0.8465379817549418,-1.4506404025944468
-0.9096075551563496,0.4624061119922569,0.5960682570551189,0.3837674780798984
-0.2501457040622108,-0.2726368124890616,-0.25683746816910524,1.723486216991745
-0.17070694234562198,-0.17926427807114234,-0.36648556196007614,-0.05840746635584372
-0.8298214475534995,0.7357744772801644,0.18004832947594474,-0.9107584479194833
-0.6229663052852085,0.3769808800066695,-0.010629135766989562,-0.3367329935814011
-0.5135178279747521,0.267440402607084,0.03137368090793601,-1.343812010071088
-0.36808420654435897,-0.05914576343774401,0.11173704802816624,-0.6747703199104526
-0.35084185333667567,-0.35498099533618477,0.6030060533622293,-0.895368698639063
-0.453064134764165,0.31828317541192763,-0.48721246204884017,0.5231024662090824
-0.7522711171426596,0.3894458166175094,0.12461301305407803,1.3001408914274901
-0.5717520683550982,0.34769455923699605,-0.27168354361943514,0.6913607682749507
-0.9463412939097233,0.022392696750265395,1.5093336746588302,0.2606307897891718
-0.22390577135882989,0.02165965045541492,-0.6167931523957815,0.06990580276965404
-0.47652929337940486,0.3929745772182809,-0.35190714605091944,-1.021980228904942
-0.29553168349352854,0.01646066362315959,-0.29811044236833195,-0.5666563583007298
-0.5107920834174845,0.16308327470445183,0.15830988498867532,-0.8735423017207561
-0.18280909139958884,-0.13055513907484478,-0.49926223693670446,0.44206422695647846
-0.3190637482896304,0.2622759031447053,-0.6324773804270523,-0.7996216743164011
0.12196521670870471,-0.38068615763291724,-0.5668770283196073,-1.5304313465944197
-0.30723982334355976,-0.1187532817389944,0.10371765945676842,-1.0540984144251329
-0.3901957014724224,-0.3021584747676822,0.5150738212337891,-0.23022595085692615
-0.3054617690409601,-0.01333348872253637,-0.4115485653770357,0.7949861863077508
-0.23059644726773854,-0.21443633201191103,-0.04843778938629289,-0.7162545216947743
-0.23425558784230227,-0.0325026021055781,-0.6354649364582857,1.1212958214025783
0.012816726252237443,-0.4845440625691895,-0.07304446892788433,-1.9285488812938087
-0.553222253005752,0.3695279859696573,-0.42507895999722417,0.9212420641558627
-0.2763967283144155,-0.07044848729723331,-0.16688488694826206,-0.7591206593612809
-0.5066436396284179,-0.15733891130770838,0.7396197282999901,-0.9974416767264185
-0.6821923080011938,-0.025812426929313848,0.6706897219042071,1.2662180480994594
-0.5783655657238562,-0.17275035020487606,0.6058825925718588,1.1434732181513623
-0.26458613869222464,-0.000759943032167111,-0.6808758354060179,1.594724714951907
6.378861452904432,-0.3183545494022724,-1.2659492721104018,1.2094373653690884
-0.8365325709126122,-0.03166021981357182,1.268607881042475,0.2386907842744031
-0.6268335803550614,0.09972356485947956,0.47489430635078134,-0.20160829722020474
-0.7566382502419998,0.48266613436456424,0.24855750908934135,-0.42737808123844273
-0.7525870617828604,-0.047721826416822544,0.9177642783453415,1.090269778720762
-0.7735549444118242,0.6371565302581474,-0.2501209390203058,1.1087168375891963
-0.6175974948075335,-0.29266355701227226,1.0410094149804834,0.7729613646455077
-0.6194531914942148,0.8060203989453179,-0.7422617578596394,-0.32820569009654904
-0.8105137353969831,0.7009383105646638,-0.15363826101125325,0.46366633746127145
0.7559475715233294,-1.4684673979245915,-0.74748271763957,-0.28461859992877253
-0.23764848976533454,-0.32402771958081567,-0.06822454337573854,0.8989253689022993
-0.8864089905382452,0.3246784344449235,0.8653574415141108,0.41678351132396246
-0.4974495081709457,0.34918632622917933,-0.3098994136612412,-0.42091231336181983
-0.1726083919479284,-0.466451311100082,0.3137129216578994,-1.0573456972319062
-0.4554776780455968,-0.05948365243589445,0.3010019709884305,-0.5742066817158238
-0.7850133187596918,-0.2483164745548914,1.4933195859755084,0.3265544111030437
-0.1763685555952502,-0.0007268509510284874,-0.7630163951969797,0.521836374983656
-0.4666994136861856,-0.08645160952613203,0.46385196030025505,-1.0846429543350922
-0.475713024894796,-0.050338864185255044,0.4442885899877586,-0.9072067204269473
-0.7398542172404329,0.3046372657380997,0.6799874667787016,-1.5773653731130288
-0.4335412720747241,-0.07009908471008934,0.03324867850290553,0.8132613626352343
-0.687223411092575,0.5352812249007,-0.034846353160688355,-0.7928067954062062
4.9987041690876035,1.176820966116176,0.6850890503837311,-1.286698220534104
-0.5311233946791875,0.29825324913292706,-0.23694963867327293,0.1484078996404619
-0.46471428289825956,-0.1128334581750246,0.11636224250636576,1.7745936513985408
4.779092812908135,-5.847186081377301,6.8661249556168755,2.874807556262149
-0.5257758315844488,-0.19943857296363,0.8170769294420978,-0.9629642332788303
